Country,first_seq,num_seqs,last_seq,variant,censure_date,duration,censored,mortality_rate,total_cases,total_deaths,growth_rate
Slovakia,2021-07-08,-0.10611821011512969,2021-07-09,20B.S.796H,2022-03-08,1,True,-0.22178948179254027,-0.11659962550618193,-0.1340362261849683,-0.2716775088285282
France,2020-01-23,-0.0660824193444204,2021-11-22,S.H655,2020-09-22,669,False,-0.23946563919534714,0.1862332188333364,0.17883122388597875,3.7311897138528947
China,2020-01-26,-0.10594195191676807,2021-06-15,S.H655,2020-09-25,506,False,1.6236356023796412,-0.047842816666306784,0.05786158852078526,-0.19197417070806633
South Korea,2020-02-21,-0.10553907603479867,2021-09-02,S.H655,2020-10-21,559,False,-0.7159904017659052,-0.11648397494232027,-0.13398347905086547,-0.2636371629802775
USA,2020-03-01,0.6587416518037793,2021-11-16,S.H655,2020-10-30,625,False,-0.22278444371685308,0.17276027884019207,0.16946437249526033,1.7895910415776615
UK,2020-03-13,-0.03949261113443989,2021-11-23,S.H655,2020-11-11,620,False,-0.3365919852796234,-0.03578333542311985,-0.05794779735976326,4.972861039978759
Brazil,2020-03-17,1.020448654584433,2021-11-25,S.H655,2020-11-15,618,False,0.5838006050499478,2.7457890757305643,5.045568801178286,0.7647030658483561
Taiwan,2020-03-19,-0.10599231140201425,2021-07-07,S.H655,2020-11-17,475,False,1.9240542784197339,-0.1164047789525554,-0.13337326741510863,-0.27254736703778254
Israel,2020-03-24,-0.10410383070528267,2021-11-24,S.H655,2020-11-22,610,False,-0.9144003760864389,-0.11545846984677069,-0.13360429945855165,-0.21393965855470268
Portugal,2020-04-02,-0.0993700390921422,2021-11-27,S.H655,2020-12-01,604,False,-0.22153513753494314,-0.11247376368028725,-0.12970386909702128,-0.21668490138741497
Fiji,2020-04-03,-0.10614338985775278,2020-04-03,S.H655,2020-12-02,0,True,-1.3349762833204588,-0.11663129732074175,-0.13406948019250609,-0.21668490138741497
Australia,2020-04-09,-0.10528727860856779,2021-11-28,S.H655,2020-12-08,598,False,-0.6765503243906302,-0.11603569898036958,-0.13369964755856872,-0.23694578791638957
Belize,2020-04-09,-0.10558943552004485,2021-08-09,S.H655,2020-12-08,487,False,0.2820041864146234,-0.11616496412589694,-0.1333583537665194,-0.27195958052817515
Romania,2020-04-09,-0.10546353680692941,2021-10-27,S.H655,2020-12-08,566,False,0.6446165417270726,-0.11488867528976567,-0.13081619806967376,-0.2045832095019652
Denmark,2020-04-13,-0.09962183651837309,2021-11-24,S.H655,2020-12-12,590,False,-0.91536163419195,-0.11617066180092057,-0.13388719397667975,-0.21451705743139113
Sweden,2020-04-13,-0.09053194943143845,2021-11-19,S.H655,2020-12-12,585,False,-0.4584936370231737,-0.11539325871944475,-0.13304613861740322,-0.2093589857424221
Guinea,2020-04-17,-0.10606785062988351,2021-04-27,S.H655,2020-12-16,375,False,-0.8939614299486854,-0.11644907479436764,-0.13399369096140126,-0.2716872273999227
Indonesia,2020-04-17,-0.10558943552004485,2021-09-02,S.H655,2020-12-16,503,False,0.9131405352990564,-0.11198562311420482,-0.12422008456755805,-0.10489343394392725
Senegal,2020-04-20,-0.10604267088726042,2020-12-19,S.H655,2020-12-19,243,False,0.07377576214612122,-0.11653793536673392,-0.13394543872933967,-0.27109042086554536
Turkey,2020-04-26,-0.09984845420198088,2021-11-02,S.H655,2020-12-25,555,False,-0.729477582813863,-0.10554943240038812,-0.12774146108894172,0.10583467282591832
Japan,2020-05-01,-0.10002471240034248,2021-11-10,S.H655,2020-12-30,558,False,-0.6025056081490543,-0.11582532853048651,-0.13351274019834336,-0.19640089904836583
Netherlands,2020-05-07,-0.08874418770519925,2021-11-26,S.H655,2021-01-05,568,False,-0.8171086848242883,-0.08678706900623849,-0.11949407299232308,0.3084192602582459
India,2020-05-11,-0.1032477194560977,2021-11-21,S.H655,2021-01-09,559,False,-0.40427586094881784,-0.09546586774114367,-0.11549234982917705,1.52887100169599
Canada,2020-05-15,0.22602777482601888,2021-11-23,S.H655,2021-01-13,557,False,-0.18470196940496622,0.5761627216945332,0.6174618543334126,1.146632050657401
United Arab Emirates,2020-05-15,-0.10596713165939116,2021-02-01,S.H655,2021-01-13,262,False,-1.141621562215098,-0.1158079458290111,-0.13391934449709844,-0.25076972477448783
Russia,2020-05-24,-0.1028448435741283,2021-10-24,S.H655,2021-01-22,518,False,0.5898062040816425,-0.062045518121843786,-0.03498565905980139,0.09433469693078866
Qatar,2020-05-26,-0.10599231140201425,2021-06-06,S.H655,2021-01-24,376,False,-1.1555143351158774,-0.11643080136030254,-0.13403554664593625,-0.26449292343629305
Iran,2020-06-01,-0.1060930303725066,2020-11-02,S.H655,2021-01-30,154,True,2.5842057205926308,-0.11456377633858582,-0.1264278179561994,-0.20681970835396135
Mexico,2020-06-04,-0.03453220183769163,2021-11-03,S.H655,2021-02-02,517,False,3.8881559662191836,-0.018147229635197163,0.35103865575588805,-0.09592626345643097
South Africa,2020-06-11,-0.09380531597243985,2021-11-25,S.H655,2021-02-09,532,False,0.7615970802572266,-0.09737191680554526,-0.09598973645365658,-0.1365152241941371
Egypt,2020-06-29,-0.10558943552004485,2021-07-08,S.H655,2021-02-27,374,False,2.6527521975605333,-0.10938956214541856,-0.10683556841345516,-0.25907685644752826
Panama,2020-07-02,-0.10498512169709075,2021-04-30,S.H655,2021-03-02,302,False,-0.15627630369621803,-0.08455927184953715,-0.09841851736747556,-0.24194974568999636
Peru,2020-07-09,-0.05543138821485434,2021-11-05,S.H655,2021-03-09,484,False,4.929702422094419,0.025899080434210197,0.707999735460064,-0.16846414971662477
Bangladesh,2020-07-12,-0.1060930303725066,2021-02-18,S.H655,2021-03-12,221,True,-0.27586207925110995,-0.11641675466354916,-0.13385518764914256,-0.2329725947799649
Argentina,2020-07-19,-0.04321921304265686,2021-11-15,S.H655,2021-03-19,484,False,0.1754334294584327,0.5029320748540497,0.7484454186499571,0.031035529534949865
Italy,2020-07-21,-0.044402660945941974,2021-11-28,S.H655,2021-03-21,495,False,0.5056359927254144,-0.07165138700216041,-0.05599259466215037,0.0029493763746818802
Nigeria,2020-08-06,-0.10591677217414498,2021-08-25,S.H655,2021-04-06,384,False,-0.4996926861147732,-0.11644775977877395,-0.13392489926428772,-0.26255939498824804
Gambia,2020-08-21,-0.10601749114463734,2021-01-12,S.H655,2021-04-21,144,True,0.8887951746396291,-0.11661782061450456,-0.13404120797511146,-0.2727564026871894
Armenia,2020-09-03,-0.10614338985775278,2020-09-03,S.H655,2021-05-04,0,True,0.04657876792370024,-0.11645025692871938,-0.13383359755938865,-0.2727564026871894
Madagascar,2020-09-14,-0.10611821011512969,2021-01-21,S.H655,2021-05-15,129,True,-0.30636393597173456,-0.11660441539424454,-0.13404339908262883,-0.27252267491581694
Estonia,2020-09-23,-0.1058915924315219,2021-08-30,S.H655,2021-05-24,341,False,-0.7062958220506683,-0.1165788308292329,-0.1340383708648151,-0.26035578158080747
Sudan,2020-10-05,-0.1056901544905372,2021-07-03,S.H655,2021-06-05,271,False,3.8566595619920263,-0.11407318510394482,-0.1215448153364428,-0.27060293645254374
Rwanda,2020-10-17,-0.1060930303725066,2020-12-17,S.H655,2021-06-17,61,True,-0.7760430912900597,-0.11661868188822282,-0.13406282810640874,-0.2721697674340785
Czech Republic,2020-11-04,-0.10533763809381397,2021-11-26,S.H655,2021-07-05,387,False,-0.25792247143231467,-0.11544556339965313,-0.13286508829223312,-0.18581293879473382
Ghana,2020-11-06,-0.10599231140201425,2021-05-01,S.H655,2021-07-07,176,True,-0.7548992270604298,-0.11652184730754006,-0.13400960308262122,-0.2652074175595961
Spain,2020-11-07,-0.07449245338053166,2021-11-28,S.H655,2021-07-08,386,False,-0.1529655786689637,-0.09387737247715293,-0.10870538625957298,-0.03013456364839054
Switzerland,2020-11-10,-0.09632329023474862,2021-11-14,S.H655,2021-07-11,369,False,-0.47584718983689345,-0.11542312289175671,-0.13309059622482408,-0.23691768659164225
Kenya,2020-11-17,-0.10599231140201425,2021-07-26,S.H655,2021-07-18,251,False,0.01375057044832987,-0.11651676205209885,-0.1339237928648409,-0.2605902289545296
Malawi,2020-11-25,-0.10614338985775278,2020-11-25,S.H655,2021-07-26,0,True,0.7847678995635915,-0.1166287749346945,-0.1340644288408778,-0.2605902289545296
Lithuania,2020-12-03,-0.10579087346102956,2021-10-18,S.H655,2021-08-03,319,False,-0.3185008453584889,-0.11657245535001967,-0.1340130698524687,-0.2559544487825778
Burkina Faso,2020-12-03,-0.10566497474791411,2021-04-30,S.H655,2021-08-03,148,True,-0.5216112390137265,-0.1157955251866874,-0.1334283927668622,-0.2712550428789215
Philippines,2020-12-05,-0.10533763809381397,2021-08-16,S.H655,2021-08-05,254,False,-0.1424579283025705,-0.1154006045680653,-0.13268541089296373,-0.13839853206622169
Germany,2020-12-07,-0.07260397268380009,2021-11-27,S.H655,2021-08-07,355,False,-0.11950878458303837,-0.10945376975839856,-0.12584212913443157,-0.044700200786010176
Ecuador,2020-12-10,-0.0989671632101728,2021-11-17,S.H655,2021-08-10,342,False,3.031681538561809,-0.10162429937143312,-0.07227002413150793,-0.24673037572089052
Poland,2020-12-15,-0.1046577850429906,2021-11-20,S.H655,2021-08-15,340,False,0.3395435837387764,-0.11512089800778715,-0.1316842795858555,-0.13471625050088862
Colombia,2020-12-18,-0.08705714494945237,2021-10-16,S.H655,2021-08-18,302,False,0.42107113083528447,0.019599412235633853,0.09153764385821915,0.058535516190959744
Togo,2020-12-21,-0.10558943552004485,2021-03-09,S.H655,2021-08-21,78,True,-0.5089563749784699,-0.11649833770555493,-0.13396590244960607,-0.27155923486522815
Iceland,2020-12-23,-0.10566497474791411,2021-08-03,S.H655,2021-08-23,223,True,-1.0837141478361747,-0.11662429150071296,-0.1340678190559677,-0.2727510654967924
Niger,2020-12-24,-0.10611821011512969,2020-12-24,S.H655,2021-08-24,0,True,0.7809198925734662,-0.11651935395713812,-0.13384609641364337,-0.2727510654967924
Venezuela,2021-01-01,-0.10574051397578338,2021-05-26,S.H655,2021-09-01,145,True,-0.5590323101348831,-0.09640187092102884,-0.11926628153245589,-0.25393745205651086
Jordan,2021-01-02,-0.10561461526266794,2021-05-16,S.H655,2021-09-02,134,True,-0.45332456682653904,-0.1087322097679861,-0.1275017429503921,-0.17495211870418978
Oman,2021-01-04,-0.1060930303725066,2021-03-01,S.H655,2021-09-04,56,True,-0.5681537461309426,-0.11627950702979743,-0.1338150751064249,-0.26777004076196764
Cameroon,2021-01-04,-0.10611821011512969,2021-01-21,S.H655,2021-09-04,17,True,-0.21486236173503723,-0.11658296500658795,-0.13401842010002793,-0.2706925791495413
Malaysia,2021-01-05,-0.1060930303725066,2021-08-10,S.H655,2021-09-05,217,True,-0.7428144409491949,-0.11636668287746078,-0.13392170454904512,-0.1688599554995277
Ireland,2021-01-07,-0.10490958246922148,2021-10-12,S.H655,2021-09-07,278,False,-0.43815916815890366,-0.11650755670584871,-0.13396482195243922,-0.2548508682054991
Slovenia,2021-01-08,-0.10458224581512135,2021-09-01,S.H655,2021-09-08,236,True,-0.18985705420825708,-0.11647975449861679,-0.13390582097820738,-0.2603068312348975
Chile,2021-01-08,0.0066870368363027765,2021-10-26,S.H655,2021-09-08,291,False,0.21041878869801062,0.0211822259567474,0.06678101712451537,-0.17306402616090458
Belgium,2021-01-11,-0.05366880623123821,2021-11-25,S.H655,2021-09-11,318,False,-0.2351808710327487,-0.10346132035280796,-0.12040986058968095,-0.21512322057243158
Côte d'Ivoire,2021-01-19,-0.10553907603479867,2021-04-20,S.H655,2021-09-19,91,True,-0.9192586532902434,-0.1149445307785453,-0.13340818386123182,-0.26688314759641873
Angola,2021-01-20,-0.10604267088726042,2021-03-22,S.H655,2021-09-20,61,True,0.3447586915444532,-0.11660051385822207,-0.13402070904180152,-0.2719434496324664
Costa Rica,2021-01-22,-0.10201391206756641,2021-09-24,S.H655,2021-09-22,245,False,-0.5161439528177484,-0.09604635083597424,-0.11817353498912568,-0.23861875470373264
Norway,2021-01-22,-0.10475850401348295,2021-10-07,S.H655,2021-09-22,258,False,-1.0231195724503357,-0.11655127400076823,-0.1340459439287254,-0.2613821574099557
Mali,2021-01-29,-0.10611821011512969,2021-04-05,S.H655,2021-09-29,66,True,1.216737390252642,-0.11653514945118239,-0.13383809615742734,-0.27205853972706395
Benin,2021-01-31,-0.10594195191676807,2021-02-03,S.H655,2021-10-01,3,True,-0.43098160254284523,-0.11659934346260847,-0.13404223489016068,-0.2712432262964217
Central African Republic,2021-02-01,-0.10611821011512969,2021-02-25,S.H655,2021-10-02,24,True,-0.4668415032779139,-0.11659398102848498,-0.13403892539976697,-0.27288017491419897
Luxembourg,2021-02-01,-0.07957876139039535,2021-10-21,S.H655,2021-10-02,262,False,-0.6133951407065551,-0.11536814792610645,-0.13320990678127992,-0.27037522456252716
Tunisia,2021-02-02,-0.10599231140201425,2021-03-03,S.H655,2021-10-03,29,True,1.0340506907817861,-0.10815975448036225,-0.11514280691300868,-0.2535642455729246
Bolivia,2021-02-07,-0.10558943552004485,2021-06-02,S.H655,2021-10-08,115,True,1.3522339751834556,-0.06595800127360191,-0.0056525217484487715,-0.24549819189442698
Saudi Arabia,2021-02-08,-0.10599231140201425,2021-07-21,S.H655,2021-10-09,163,True,-0.24480508336756385,-0.1084415309499373,-0.12564955964227237,-0.25070201808318887
Paraguay,2021-02-13,-0.1036505953380671,2021-08-14,S.H655,2021-10-14,182,True,0.9937735481727978,-0.0695555451834939,-0.03068349188659087,-0.22378450784252082
Bahrain,2021-02-14,-0.10606785062988351,2021-07-24,S.H655,2021-10-15,160,True,-0.9799435434115842,-0.11648355988321954,-0.13402001340802,-0.24392996875948478
Suriname,2021-02-22,-0.09667580663147184,2021-09-14,S.H655,2021-10-23,204,True,0.2038979621764112,-0.11264340955624176,-0.12828201909211556,-0.2697461329701677
Uruguay,2021-02-23,-0.10178729438395862,2021-04-15,S.H655,2021-10-24,51,True,-0.574486941382846,-0.09472750995519133,-0.1183602836361293,-0.2250979538844553
Austria,2021-02-25,-0.10483404324135222,2021-11-28,S.H655,2021-10-26,276,False,-0.5878201631917901,-0.11524000334778547,-0.13308914814655157,-0.23753037692594656
Croatia,2021-02-26,-0.10576569371840647,2021-10-19,S.H655,2021-10-27,235,True,0.09680240474856902,-0.1164766381173965,-0.13386064399007322,-0.2568858068215426
Finland,2021-03-02,-0.10490958246922148,2021-10-08,S.H655,2021-10-31,220,True,-0.7948954313058261,-0.1165373176375917,-0.13402161112056424,-0.26468412300851596
New Zealand,2021-03-06,-0.10596713165939116,2021-06-30,S.H655,2021-11-04,116,True,-0.681377180245336,-0.11662699619786916,-0.13406682627642907,-0.2727580929134381
Gabon,2021-03-08,-0.10614338985775278,2021-03-08,S.H655,2021-11-06,0,True,-0.9431637207792793,-0.11661084603308058,-0.1340619216906265,-0.2727580929134381
Dominican Republic,2021-03-09,-0.10354987636757475,2021-10-15,S.H655,2021-11-07,220,True,-0.5718249470505686,-0.09650520660026764,-0.11958470597168468,-0.2576710497242873
Greece,2021-03-12,-0.10579087346102956,2021-06-17,S.H655,2021-11-10,97,True,0.7297664243016974,-0.116505809548976,-0.13382512340942646,-0.21904575265085865
Latvia,2021-03-15,-0.10584123294627572,2021-06-14,S.H655,2021-11-13,91,True,-0.09068694306230576,-0.11655317018726385,-0.13397779700060053,-0.2606774424167944
Slovakia,2021-04-01,-0.10604267088726042,2021-10-06,S.H655,2021-11-30,188,True,-0.2593036865865087,-0.11654817076112331,-0.1339851496552609,-0.26535885502343026
Singapore,2021-04-04,-0.10581605320365264,2021-10-10,S.H655,2021-12-03,189,True,-1.246994758599977,-0.11656342199377734,-0.1340638480499908,-0.2691289921109142
Thailand,2021-04-05,-0.10604267088726042,2021-11-01,S.H655,2021-12-04,210,True,-0.6433424774775124,-0.11624832892867139,-0.1338196840283656,-0.024637340162673962
Palestine,2021-04-09,-0.10614338985775278,2021-04-09,S.H655,2021-12-08,0,True,-0.601601478879035,-0.11405796224146526,-0.13228970716519553,-0.024637340162673962
Guatemala,2021-04-11,-0.1052620988659447,2021-08-03,S.H655,2021-12-10,114,True,0.6027210480425663,-0.10765394396788194,-0.11766448845981416,-0.23933588015465684
Malta,2021-04-18,-0.10536281783643706,2021-06-22,S.H655,2021-12-17,65,True,-0.388384478871588,-0.11574735621222616,-0.1332803842463032,-0.2727087302613268
El Salvador,2021-05-01,-0.10614338985775278,2021-05-01,S.H655,2021-12-30,0,True,0.781555902504396,-0.11633719713415097,-0.13348243932742332,-0.2727087302613268
Trinidad and Tobago,2021-05-03,-0.0999743529150963,2021-10-20,S.H655,2022-01-01,170,True,0.711333465562824,-0.11206482242173285,-0.1252570759169543,-0.2671918550190064
Timor-Leste,2021-05-11,-0.1060930303725066,2021-06-16,S.H655,2022-01-09,36,True,-1.1804422656027067,-0.11657092436662468,-0.13406068105097635,-0.2694177246547622
Bulgaria,2021-05-12,-0.10614338985775278,2021-05-12,S.H655,2022-01-10,0,True,1.5296872145537999,-0.11661879941585587,-0.13403570420183722,-0.2694177246547622
Haiti,2021-05-15,-0.10475850401348295,2021-08-07,S.H655,2022-01-13,84,True,0.5749666039850468,-0.11340139726243241,-0.12825177639008956,-0.2706094937137735
Pakistan,2021-05-17,-0.10614338985775278,2021-05-17,S.H655,2022-01-15,0,True,0.20761081380672364,-0.11646303312190369,-0.13382468971279082,-0.2706094937137735
Honduras,2021-05-19,-0.10611821011512969,2021-05-19,S.H655,2022-01-17,0,True,0.4853766762154359,-0.1143778715524946,-0.1302009921154185,-0.2706094937137735
Algeria,2021-06-14,-0.10614338985775278,2021-06-14,S.H655,2022-02-12,0,True,0.5102846707247118,-0.11582279105757201,-0.13266250925530096,-0.2706094937137735
Sri Lanka,2021-06-16,-0.10599231140201425,2021-09-16,S.H655,2022-02-14,92,True,0.29896708324052385,-0.11611937929572397,-0.1332806513850447,-0.20217977420127586
Barbados,2021-06-18,-0.10606785062988351,2021-07-22,S.H655,2022-02-16,34,True,-0.5686354968009358,-0.1165840697246622,-0.13403534514315443,-0.27270053238750475
Mauritius,2021-06-24,-0.10614338985775278,2021-06-24,S.H655,2022-02-22,0,True,-0.6622474504130257,-0.11663007185325082,-0.13406869987930622,-0.27270053238750475
Eswatini,2021-06-27,-0.10599231140201425,2021-07-08,S.H655,2022-02-25,11,True,1.0673212030415995,-0.11631758215747297,-0.13335874136589432,-0.27177808616510757
Bosnia and Herzegovina,2021-06-28,-0.10611821011512969,2021-06-28,S.H655,2022-02-26,0,True,1.9137738786281029,-0.11634402113448312,-0.13318931486684848,-0.27177808616510757
Antigua and Barbuda,2021-07-22,-0.1060930303725066,2021-07-22,S.H655,2022-03-22,0,True,0.9329153574313149,-0.11661844425919864,-0.1340419808790428,-0.27177808616510757
Bahamas,2021-07-22,-0.10614338985775278,2021-07-22,S.H655,2022-03-22,0,True,0.0360119813124321,-0.11660468878946216,-0.13403507140805004,-0.27177808616510757
Zimbabwe,2021-07-26,-0.10614338985775278,2021-07-26,S.H655,2022-03-26,0,True,0.8541824473174331,-0.11658455751969543,-0.13397297575224398,-0.27177808616510757
Montenegro,2021-07-27,-0.1060930303725066,2021-08-01,S.H655,2022-03-27,5,True,-0.23404604621088718,-0.11629560758613926,-0.13372094615466582,-0.2693171867529886
Botswana,2021-07-30,-0.10561461526266794,2021-11-23,S.H655,2022-03-30,116,True,-0.47911778598380905,-0.11564409717898086,-0.13327267769618162,-0.2568928215262262
Kosovo,2021-08-16,-0.10614338985775278,2021-08-16,S.H655,2022-04-16,0,True,0.012442288686008662,-0.11658492188608477,-0.13401054509126265,-0.2568928215262262
Guyana,2021-09-07,-0.10611821011512969,2021-09-07,S.H655,2022-05-08,0,True,0.34948424714477094,-0.11621438955131985,-0.1334071919649891,-0.2568928215262262
Saint Vincent and the Grenadines,2021-09-20,-0.10596713165939116,2021-09-27,S.H655,2022-05-21,7,True,-0.9654661026675371,-0.116146962079174,-0.13390070133735835,-0.2708383955091385
Georgia,2021-10-18,-0.10614338985775278,2021-10-18,S.H655,2022-06-18,0,True,-0.34859477707488057,-0.11622485819438674,-0.13369139753418333,-0.2708383955091385
Liechtenstein,2021-10-24,-0.10611821011512969,2021-11-02,S.H655,2022-06-24,9,True,-0.19352797172404404,-0.11661771624679347,-0.13405485588829516,-0.27276240189563383
Argentina,2020-11-08,-0.08222263436581956,2021-11-13,21G.Lambda,2021-07-09,370,False,0.1757191701724801,0.11896143482590193,0.20157565543777528,0.058897918132592
Peru,2020-12-22,-0.00743879877524937,2021-10-26,21G.Lambda,2021-08-22,308,False,4.945747946209586,0.1596587655858799,1.502432502606828,-0.16510295296517513
USA,2021-01-20,-0.0747946102920087,2021-09-06,21G.Lambda,2021-09-20,229,True,-0.22769835530082014,-0.10654295280238132,-0.12353487462929809,0.9521707362865469
Chile,2021-01-20,-0.06144934670177228,2021-11-06,21G.Lambda,2021-09-20,290,False,0.19395924329310832,-0.06130884729698944,-0.054300846980889717,-0.17826072723230874
Germany,2021-02-01,-0.10357505611019784,2021-07-29,21G.Lambda,2021-10-02,178,True,0.3430821171843593,-0.1162661469215878,-0.13349161608494062,-0.022765582205316014
Bolivia,2021-02-03,-0.10611821011512969,2021-06-02,21G.Lambda,2021-10-04,119,True,1.3522339751834556,-0.11222492784431627,-0.12290278815636906,-0.24577369033929203
Canada,2021-02-15,-0.10556425577742176,2021-06-21,21G.Lambda,2021-10-16,126,True,-0.04016303125059093,-0.11562866076810344,-0.13284516243443908,1.9010665453254392
UK,2021-02-23,-0.10596713165939116,2021-07-10,21G.Lambda,2021-10-24,137,True,0.40198181707966085,-0.1165063608789109,-0.13386481895556435,1.2864731576397839
Brazil,2021-02-23,-0.10566497474791411,2021-07-20,21G.Lambda,2021-10-24,147,True,0.5976272391486579,-0.11550455773395021,-0.13201590984031253,1.2895682494775376
Colombia,2021-03-13,-0.10372613456593636,2021-09-01,21G.Lambda,2021-11-11,172,True,0.42032762879324315,-0.09946279538172971,-0.10564932962716628,0.17932395266186318
Spain,2021-03-16,-0.10055348699542732,2021-08-27,21G.Lambda,2021-11-14,164,True,-0.13621299369445025,-0.11283301849622769,-0.12977547734640718,-0.04247227667182526
Ecuador,2021-03-23,-0.0985894670708265,2021-10-04,21G.Lambda,2021-11-21,195,True,3.09130845891412,-0.10119117730447623,-0.06961817967550099,-0.24844425875416862
Panama,2021-03-26,-0.10601749114463734,2021-04-29,21G.Lambda,2021-11-24,34,True,-0.1560643396900902,-0.11254102055781685,-0.12952194491468735,-0.26506293194170866
Australia,2021-04-03,-0.10614338985775278,2021-04-03,21G.Lambda,2021-12-02,0,True,0.8007681349178172,-0.11662891381476136,-0.1340646704369554,-0.2728974035816363
Israel,2021-04-05,-0.10541317732168323,2021-06-24,21G.Lambda,2021-12-04,80,True,-0.8074232809116954,-0.11636240901522046,-0.13393570154800535,-0.27161560495528075
Venezuela,2021-04-05,-0.10611821011512969,2021-05-05,21G.Lambda,2021-12-04,30,True,-0.5772771542315758,-0.11451121721218334,-0.13255455385582568,-0.24395259678244333
France,2021-04-06,-0.10450670658725209,2021-10-12,21G.Lambda,2021-12-05,189,True,-0.19883823288585306,-0.10467568684952783,-0.12125961489881022,2.776198331783924
Portugal,2021-04-06,-0.10611821011512969,2021-06-10,21G.Lambda,2021-12-05,65,True,0.03882671169620433,-0.11660818884655459,-0.13403953538688304,-0.2622410712158347
Mexico,2021-04-09,-0.10075492493641203,2021-08-18,21G.Lambda,2021-12-08,131,True,4.144050651748817,-0.11047659551814122,-0.10226763594938715,-0.1391814840627352
Denmark,2021-04-12,-0.10594195191676807,2021-08-11,21G.Lambda,2021-12-11,121,True,-0.797756967798832,-0.1166201005499472,-0.13406380527220554,-0.222108891443774
Uruguay,2021-04-15,-0.10614338985775278,2021-04-15,21G.Lambda,2021-12-14,0,True,-0.574486941382846,-0.11650541794187076,-0.1339791974536785,-0.222108891443774
El Salvador,2021-04-29,-0.10584123294627572,2021-08-02,21G.Lambda,2021-12-28,95,True,0.7542020287422341,-0.11179682083409846,-0.12454443813201696,-0.2683329631646995
Switzerland,2021-05-04,-0.10531245835119088,2021-08-16,21G.Lambda,2022-01-02,104,True,-0.32832398374374,-0.11654566851509056,-0.13398818522765513,-0.2604425513209946
Dominican Republic,2021-05-10,-0.10601749114463734,2021-07-26,21G.Lambda,2022-01-08,77,True,-0.5370611227302244,-0.1155602171400853,-0.13326350429282763,-0.24939503859598985
Italy,2021-05-18,-0.10584123294627572,2021-07-27,21G.Lambda,2022-01-16,70,True,0.7056627098908727,-0.11642542537408788,-0.13367328030680328,-0.23200251751575623
Netherlands,2021-05-24,-0.1058664126888988,2021-07-11,21G.Lambda,2022-01-22,48,True,-0.6297348828272485,-0.11628252015858428,-0.1338375095858204,-0.09325476865347884
Saint Kitts and Nevis,2021-05-31,-0.10591677217414498,2021-06-06,21G.Lambda,2022-01-29,6,True,-1.3349762833204588,-0.11659091011943368,-0.13406948019250609,-0.2728364088439809
Belgium,2021-06-20,-0.10591677217414498,2021-07-30,21G.Lambda,2022-02-18,40,True,0.21251416359846878,-0.11658901077486317,-0.13400776135197323,-0.2452356482194841
Costa Rica,2021-06-20,-0.10576569371840647,2021-09-01,21G.Lambda,2022-02-18,73,True,-0.5187352630606421,-0.11484433287420101,-0.13269392837210792,-0.23736479987917036
Poland,2021-06-27,-0.10614338985775278,2021-06-27,21G.Lambda,2022-02-25,0,True,0.460442048640757,-0.11660950981325456,-0.13403258208604277,-0.23736479987917036
Guatemala,2021-06-30,-0.1060930303725066,2021-07-31,21G.Lambda,2022-02-28,31,True,0.5997690488372613,-0.11589233934771949,-0.13272117651360904,-0.21514363294934585
Sweden,2021-07-04,-0.10606785062988351,2021-08-13,21G.Lambda,2022-03-04,40,True,-0.4245220181428228,-0.11662385449031673,-0.13406308580041626,-0.2621761821471642
Ireland,2021-07-06,-0.10606785062988351,2021-07-21,21G.Lambda,2022-03-06,15,True,-0.13141613203330657,-0.11662428009708271,-0.1340615103089522,-0.251994542866673
Norway,2021-07-07,-0.10614338985775278,2021-07-07,21G.Lambda,2022-03-07,0,True,-0.9209588630478339,-0.1166303180541251,-0.13406909609241646,-0.251994542866673
Japan,2021-07-20,-0.10606785062988351,2021-09-06,21G.Lambda,2022-03-20,48,True,-0.6223420716506335,-0.11661914427256566,-0.13406130959960608,0.13905478086824213
Czech Republic,2021-08-30,-0.10614338985775278,2021-08-30,21G.Lambda,2022-04-30,0,True,-0.0863575370711844,-0.11660243527266248,-0.13403548903327828,0.13905478086824213
France,2020-04-30,-0.047701207229566445,2021-10-12,20A.EU1,2020-12-29,530,False,-0.19883823288585306,0.30398896961143834,0.3166048714825952,4.4316690494471604
Germany,2020-06-04,0.13029439337303983,2021-10-19,20A.EU1,2021-02-02,502,False,0.15457579434902843,-0.07785219568894065,-0.07959475799490635,-0.023266790603367497
Spain,2020-06-20,0.14865042574527068,2021-11-09,20A.EU1,2021-02-18,507,False,-0.13516131859360953,0.06288285830068405,0.0690513787006415,-0.003619974256050359
Netherlands,2020-06-20,0.01388844322650583,2021-05-18,20A.EU1,2021-02-18,332,False,-0.5880499457833335,0.01199153303077617,-0.04346756274372322,0.3799669275475646
Belgium,2020-07-17,-0.07484496977725488,2021-05-27,20A.EU1,2021-03-17,314,False,0.2917789254921732,-0.1116938591244253,-0.12649477366939513,-0.18559880354453537
UK,2020-07-18,1.9618185122911858,2021-10-12,20A.EU1,2021-03-18,451,False,-0.18143319642046057,1.9601399416326886,2.125179114036008,5.617657066992019
Switzerland,2020-07-22,0.04455736974142653,2021-07-12,20A.EU1,2021-03-22,355,False,-0.28213871716411953,-0.10227081093633952,-0.11981103416318237,-0.21486313683965624
