Country,first_seq,num_seqs,last_seq,variant,censure_date,duration,censored,mortality_rate,total_cases,total_deaths,growth_rate
Lithuania,2021-07-20,21,2021-11-12,Delta.145H,2022-03-20,115,True,0.01,101,2,1331.42
Spain,2021-07-21,214,2021-11-22,Delta.145H,2022-03-21,124,True,0.02,3951,69,5230.81
Slovakia,2021-07-24,38,2021-11-09,Delta.145H,2022-03-24,108,True,0.01,766,11,1272.37
Iceland,2021-07-27,2,2021-07-27,Delta.145H,2022-03-27,0,True,0.0,1,1,1272.37
Denmark,2021-07-27,1409,2021-11-23,Delta.145H,2022-03-27,119,True,0.01,2541,16,2807.89
Poland,2021-07-28,471,2021-11-18,Delta.145H,2022-03-28,113,True,0.02,12012,293,2280.79
Switzerland,2021-07-30,110,2021-11-20,Delta.145H,2022-03-30,113,True,0.01,362,5,1818.67
Finland,2021-08-02,3,2021-09-22,Delta.145H,2022-04-02,51,True,0.01,6,1,580.23
Australia,2021-08-14,2,2021-11-07,Delta.145H,2022-04-14,85,True,0.01,31,1,14596.58
Belgium,2021-08-15,197,2021-11-26,Delta.145H,2022-04-15,103,True,0.02,1296,21,4157.64
Estonia,2021-08-16,6,2021-10-31,Delta.145H,2022-04-16,76,True,0.01,41,1,675.7
Canada,2021-08-17,11,2021-11-05,Delta.145H,2022-04-17,80,True,0.02,579,10,58251.75
Romania,2021-08-17,100,2021-11-05,Delta.145H,2022-04-17,80,True,0.03,6757,200,8076.52
Netherlands,2021-08-18,119,2021-11-19,Delta.145H,2022-04-18,93,True,0.01,4959,39,21068.14
Norway,2021-08-18,49,2021-11-03,Delta.145H,2022-04-18,77,True,0.0,80,1,782.67
Luxembourg,2021-08-23,15,2021-11-12,Delta.145H,2022-04-23,81,True,0.01,20,1,102.85
Portugal,2021-08-24,60,2021-11-16,Delta.145H,2022-04-24,84,True,0.02,925,16,847.58
USA,2021-08-24,55,2021-11-15,Delta.145H,2022-04-24,83,True,0.02,538,9,104383.32
Israel,2021-08-27,23,2021-11-18,Delta.145H,2022-04-27,83,True,0.01,338,3,3283.22
Bulgaria,2021-08-27,41,2021-10-12,Delta.145H,2022-04-27,46,True,0.04,674,28,1635.89
Japan,2021-08-28,3,2021-11-13,Delta.145H,2022-04-28,77,True,0.01,11,1,2447.9
Czech Republic,2021-08-30,26,2021-11-26,Delta.145H,2022-04-30,88,True,0.02,960,15,3460.33
Greece,2021-09-03,4,2021-11-12,Delta.145H,2022-05-04,70,True,0.02,68,2,2856.56
Croatia,2021-09-04,7,2021-10-30,Delta.145H,2022-05-05,56,True,0.02,76,2,1428.4
Austria,2021-09-04,9,2021-11-04,Delta.145H,2022-05-05,61,True,0.01,182,3,2290.59
Singapore,2021-09-08,3,2021-10-24,Delta.145H,2022-05-09,46,True,0.0,21,1,2314.29
Malaysia,2021-10-07,2,2021-10-07,Delta.145H,2022-06-07,0,True,0.01,323,4,2314.29
Slovenia,2021-10-08,3,2021-10-13,Delta.145H,2022-06-08,5,True,0.02,9,1,692.31
Bahrain,2021-10-08,5,2021-10-16,Delta.145H,2022-06-08,8,True,0.01,196,1,62.43
Russia,2021-10-13,5,2021-11-01,Delta.145H,2022-06-13,19,True,0.03,2205,62,35512.52
New Zealand,2021-10-21,2,2021-11-03,Delta.145H,2022-06-21,13,True,0.0,3,1,236.72
Ukraine,2021-10-25,1,2021-10-25,Delta.145H,2022-06-25,0,True,0.02,2065,49,236.72
Mexico,2021-10-30,1,2021-10-30,Delta.145H,2022-06-30,0,True,0.08,36,3,236.72
Turkey,2021-11-16,4,2021-11-16,Delta.145H,2022-07-17,0,True,0.01,190,2,236.72
USA,2020-03-13,5693,2021-11-15,S.Y145,2020-11-11,612,False,0.02,55619,898,85621.88
Iceland,2020-03-14,5,2021-07-15,S.Y145,2020-11-12,488,False,0.0,2,1,14.25
Canada,2020-03-16,65,2021-11-05,S.Y145,2020-11-14,599,False,0.02,3419,58,53801.21
Australia,2020-03-28,7,2021-09-15,S.Y145,2020-11-26,536,False,0.01,48,1,542.26
India,2020-04-02,48,2021-11-10,S.Y145,2020-12-01,587,False,0.01,8968,121,70225.47
United Arab Emirates,2020-05-18,1,2020-05-18,S.Y145,2021-01-16,0,True,0.01,9,1,70225.47
UK,2020-06-02,62039,2021-11-27,S.Y145,2021-01-31,543,False,0.01,1981259,28293,246057.49
China,2020-07-28,1,2020-07-28,S.Y145,2021-03-28,0,True,0.05,6319,324,0.0
Indonesia,2020-09-01,1,2020-09-01,S.Y145,2021-05-02,0,True,0.04,9,1,0.0
Colombia,2020-09-25,3321,2021-11-05,S.Y145,2021-05-26,406,False,0.03,616214,15674,12248.43
Latvia,2020-10-02,1,2020-10-02,S.Y145,2021-06-02,0,True,0.02,1,1,12248.43
Denmark,2020-10-19,1434,2021-11-23,S.Y145,2021-06-19,400,False,0.01,2586,16,2606.43
France,2020-10-22,345,2021-11-15,S.Y145,2021-06-22,389,False,0.02,66272,1069,192353.75
Philippines,2020-10-30,7,2021-08-06,S.Y145,2021-06-30,280,False,0.02,251,5,4779.13
Germany,2020-12-17,1211,2021-11-23,S.Y145,2021-08-17,341,False,0.02,6364,117,8989.47
Ireland,2020-12-27,146,2021-11-19,S.Y145,2021-08-27,327,False,0.01,475,6,907.19
Israel,2021-01-02,33,2021-11-18,S.Y145,2021-09-02,320,False,0.01,485,3,2286.58
Czech Republic,2021-01-05,30,2021-11-26,S.Y145,2021-09-05,325,False,0.02,1108,18,2503.24
Romania,2021-01-09,80,2021-11-05,S.Y145,2021-09-09,300,False,0.03,5406,160,2229.76
Venezuela,2021-01-21,5,2021-07-03,S.Y145,2021-09-21,163,True,0.01,7430,86,986.4
South Africa,2021-01-25,4,2021-11-20,S.Y145,2021-09-25,299,False,0.03,160,5,6488.9
Bulgaria,2021-01-28,79,2021-10-12,S.Y145,2021-09-28,257,False,0.04,1298,54,1020.84
Belgium,2021-02-02,212,2021-11-23,S.Y145,2021-10-03,294,False,0.02,1340,22,2308.0
Qatar,2021-02-06,1,2021-02-06,S.Y145,2021-10-07,0,True,0.0,21,1,2308.0
Bolivia,2021-02-06,2,2021-06-02,S.Y145,2021-10-07,116,True,0.04,4528,177,1119.74
Chile,2021-02-23,969,2021-11-11,S.Y145,2021-10-24,261,False,0.02,31221,690,3504.63
Turkey,2021-02-24,34,2021-11-16,S.Y145,2021-10-25,265,False,0.01,1613,15,19743.59
Slovenia,2021-02-27,4,2021-10-13,S.Y145,2021-10-28,228,True,0.02,12,1,380.43
Poland,2021-02-27,580,2021-11-18,S.Y145,2021-10-28,264,False,0.02,14791,361,3356.79
Greece,2021-02-27,5,2021-11-10,S.Y145,2021-10-28,256,False,0.02,84,2,2152.11
Spain,2021-03-06,705,2021-11-22,S.Y145,2021-11-04,261,False,0.02,13014,225,8811.21
Netherlands,2021-03-13,230,2021-11-19,S.Y145,2021-11-11,251,False,0.01,9584,76,19900.88
Portugal,2021-03-19,80,2021-11-16,S.Y145,2021-11-17,242,True,0.02,1233,21,1445.23
Finland,2021-03-21,12,2021-09-22,S.Y145,2021-11-19,185,True,0.01,22,1,310.11
Mexico,2021-03-22,397,2021-11-11,S.Y145,2021-11-20,234,True,0.08,14219,1077,8188.16
Estonia,2021-03-23,9,2021-10-31,S.Y145,2021-11-21,222,True,0.01,61,1,267.94
Kenya,2021-03-23,2,2021-05-17,S.Y145,2021-11-21,55,True,0.02,29,1,756.03
Maldives,2021-03-24,1,2021-03-24,S.Y145,2021-11-22,0,True,0.0,11,1,756.03
Sweden,2021-04-02,168,2021-11-19,S.Y145,2021-12-01,231,True,0.01,345,5,1157.06
Italy,2021-04-03,304,2021-11-22,S.Y145,2021-12-02,233,True,0.03,5641,153,4390.26
Liechtenstein,2021-04-08,1,2021-04-08,S.Y145,2021-12-07,0,True,0.02,6,1,4390.26
Norway,2021-04-18,62,2021-11-03,S.Y145,2021-12-17,199,True,0.0,101,1,498.33
South Korea,2021-04-21,3,2021-07-31,S.Y145,2021-12-20,101,True,0.01,15,1,726.09
Luxembourg,2021-04-23,19,2021-11-12,S.Y145,2021-12-22,203,True,0.01,25,1,75.89
Japan,2021-04-28,15,2021-11-13,S.Y145,2021-12-27,199,True,0.01,51,1,7180.39
Argentina,2021-04-30,23,2021-10-25,S.Y145,2021-12-29,178,True,0.02,5829,128,12900.61
Switzerland,2021-05-03,174,2021-11-20,S.Y145,2022-01-01,201,True,0.01,572,7,1274.13
Dominican Republic,2021-05-03,126,2021-09-08,S.Y145,2022-01-01,128,True,0.01,23924,273,699.77
Brazil,2021-05-10,27,2021-09-10,S.Y145,2022-01-08,123,True,0.03,1688,48,47730.49
Ecuador,2021-05-13,439,2021-11-17,S.Y145,2022-01-11,188,True,0.06,23668,1499,592.94
Austria,2021-05-13,14,2021-11-04,S.Y145,2022-01-11,175,True,0.01,283,4,988.56
Georgia,2021-05-17,1,2021-05-17,S.Y145,2022-01-15,0,True,0.01,208,3,988.56
Peru,2021-05-20,199,2021-11-01,S.Y145,2022-01-18,165,True,0.09,14441,1314,1579.43
Slovakia,2021-05-24,46,2021-11-09,S.Y145,2022-01-22,169,True,0.01,927,13,643.82
Jamaica,2021-05-27,25,2021-07-24,S.Y145,2022-01-25,58,True,0.02,862,20,54.3
Nepal,2021-06-03,1,2021-06-03,S.Y145,2022-02-01,0,True,0.01,864,12,54.3
Pakistan,2021-06-06,1,2021-06-06,S.Y145,2022-02-04,0,True,0.02,183,5,54.3
Guatemala,2021-06-10,1,2021-06-10,S.Y145,2022-02-08,0,True,0.03,184,6,54.3
Costa Rica,2021-06-11,35,2021-09-30,S.Y145,2022-02-09,111,True,0.01,4582,55,1690.34
Malaysia,2021-07-02,3,2021-10-07,S.Y145,2022-03-02,97,True,0.01,484,6,17869.36
Barbados,2021-07-03,1,2021-07-03,S.Y145,2022-03-03,0,True,0.01,12,1,17869.36
Russia,2021-07-05,8,2021-11-01,S.Y145,2022-03-05,119,True,0.03,3527,99,21966.03
Bangladesh,2021-07-08,18,2021-10-29,S.Y145,2022-03-08,113,True,0.02,3828,68,4783.49
Thailand,2021-07-19,4,2021-08-23,S.Y145,2022-03-19,35,True,0.01,175,2,19297.25
Lithuania,2021-07-20,18,2021-11-12,S.Y145,2022-03-20,115,True,0.01,87,2,1331.42
Montenegro,2021-08-22,1,2021-08-22,S.Y145,2022-04-22,0,True,0.02,124,2,1331.42
Croatia,2021-09-04,7,2021-10-30,S.Y145,2022-05-05,56,True,0.02,76,2,1428.4
Singapore,2021-09-06,5,2021-11-05,S.Y145,2022-05-07,60,True,0.0,42,1,2575.62
Bahrain,2021-10-08,9,2021-10-16,S.Y145,2022-06-08,8,True,0.01,352,2,62.43
Bosnia and Herzegovina,2021-10-16,3,2021-10-27,S.Y145,2022-06-16,11,True,0.05,543,25,639.15
New Zealand,2021-10-21,2,2021-11-03,S.Y145,2022-06-21,13,True,0.0,3,1,236.72
Ukraine,2021-10-25,1,2021-10-25,S.Y145,2022-06-25,0,True,0.02,2065,49,236.72
India,2020-01-27,3842,2021-11-13,S.Y144-,2020-09-26,656,False,0.01,718547,9672,63144.07
China,2020-02-18,20,2021-06-15,S.Y144-,2020-10-18,483,False,0.04,157058,6739,2499.6
Japan,2020-02-25,47948,2021-11-08,S.Y144-,2020-10-25,622,False,0.01,162690,1728,2708.43
UK,2020-03-01,261271,2021-11-23,S.Y144-,2020-10-30,632,False,0.01,8195935,118668,210943.52
Netherlands,2020-03-05,29553,2021-11-26,S.Y144-,2020-11-03,631,False,0.01,1309520,9835,21748.29
Slovenia,2020-03-06,7988,2021-09-12,S.Y144-,2020-11-04,555,False,0.02,20348,330,648.56
Switzerland,2020-03-09,21265,2021-11-12,S.Y144-,2020-11-07,613,False,0.01,67512,842,1731.55
Jordan,2020-03-16,154,2021-11-01,S.Y144-,2020-11-14,595,False,0.01,67834,868,1868.4
Saudi Arabia,2020-03-18,55,2021-09-06,S.Y144-,2020-11-16,537,False,0.02,70231,1106,912.94
Spain,2020-03-19,22594,2021-11-28,S.Y144-,2020-11-17,619,False,0.02,419880,7198,9860.01
Italy,2020-03-19,26153,2021-11-28,S.Y144-,2020-11-17,619,False,0.03,492719,13153,9983.52
USA,2020-03-21,246820,2021-11-19,S.Y144-,2020-11-19,608,False,0.02,2433652,39210,86329.73
Germany,2020-03-23,97919,2021-11-27,S.Y144-,2020-11-21,614,False,0.02,541712,9549,9237.02
Iceland,2020-03-25,613,2021-07-28,S.Y144-,2020-11-23,490,False,0.0,203,1,13.9
Canada,2020-03-26,33339,2021-11-23,S.Y144-,2020-11-24,607,False,0.02,1798744,30006,54459.78
Portugal,2020-03-27,4924,2021-11-27,S.Y144-,2020-11-25,610,False,0.02,77902,1258,2287.38
France,2020-03-28,32661,2021-11-22,S.Y144-,2020-11-26,604,False,0.02,6383972,101425,180187.84
Ireland,2020-04-01,14009,2021-11-13,S.Y144-,2020-11-30,591,False,0.01,43403,489,778.57
Australia,2020-04-02,606,2021-11-28,S.Y144-,2020-12-01,605,False,0.01,10596,102,1455.49
Kenya,2020-04-07,933,2021-10-08,S.Y144-,2020-12-06,549,False,0.02,19881,411,488.56
Bahrain,2020-04-07,79,2021-11-12,S.Y144-,2020-12-06,584,False,0.01,3096,16,562.29
Chile,2020-04-09,397,2021-11-15,S.Y144-,2020-12-08,585,False,0.02,12871,283,3272.0
Panama,2020-04-12,65,2021-04-30,S.Y144-,2020-12-11,383,False,0.02,45572,779,1119.86
Denmark,2020-04-13,56360,2021-11-22,S.Y144-,2020-12-12,588,False,0.01,100655,622,2387.24
Hungary,2020-04-20,30,2021-02-26,S.Y144-,2020-12-19,312,False,0.04,20855,737,1438.24
United Arab Emirates,2020-04-22,390,2021-02-13,S.Y144-,2020-12-21,297,False,0.0,46527,135,933.42
Senegal,2020-04-25,60,2021-06-10,S.Y144-,2020-12-24,411,False,0.03,2727,75,106.29
Congo (Kinshasa),2020-04-25,19,2021-07-11,S.Y144-,2020-12-24,442,False,0.02,2438,55,84.8
Egypt,2020-04-26,5,2021-04-21,S.Y144-,2020-12-25,360,False,0.06,1253,74,517.37
Colombia,2020-04-30,402,2021-10-27,S.Y144-,2020-12-29,545,False,0.03,74364,1893,10735.89
Madagascar,2020-05-04,28,2021-04-20,S.Y144-,2021-01-02,351,False,0.02,702,12,69.53
Nigeria,2020-05-04,915,2021-09-27,S.Y144-,2021-01-02,511,False,0.01,18705,246,412.78
Mexico,2020-05-12,1950,2021-11-09,S.Y144-,2021-01-10,546,False,0.08,69709,5279,7177.3
Brazil,2020-05-12,1386,2021-11-25,S.Y144-,2021-01-10,562,False,0.03,91102,2536,44706.56
Haiti,2020-05-15,5,2021-05-19,S.Y144-,2021-01-13,369,False,0.02,199,5,27.89
Belgium,2020-05-19,20512,2021-11-24,S.Y144-,2021-01-17,554,False,0.02,131469,2120,2815.58
Bangladesh,2020-05-23,136,2021-10-31,S.Y144-,2021-01-21,526,False,0.02,28924,514,2803.11
Russia,2020-05-29,619,2021-11-09,S.Y144-,2021-01-27,529,False,0.03,282929,7929,15385.57
Singapore,2020-06-04,189,2021-07-10,S.Y144-,2021-02-02,401,False,0.0,465,1,40.48
Equatorial Guinea,2020-06-13,3,2021-02-06,S.Y144-,2021-02-11,238,True,0.02,51,1,12.31
Sweden,2020-06-14,68307,2021-11-19,S.Y144-,2021-02-12,523,False,0.01,139916,1779,2812.5
Côte d'Ivoire,2020-06-23,89,2021-05-11,S.Y144-,2021-02-21,322,False,0.01,6288,40,105.39
Rwanda,2020-07-06,21,2021-08-01,S.Y144-,2021-03-06,391,False,0.01,921,11,119.17
South Africa,2020-07-15,837,2021-11-25,S.Y144-,2021-03-15,498,False,0.03,33733,1026,5624.74
Zambia,2020-07-31,10,2021-09-02,S.Y144-,2021-03-31,398,False,0.02,1042,19,514.59
Paraguay,2020-08-08,11,2021-07-20,S.Y144-,2021-04-08,346,False,0.03,5201,168,1264.72
Qatar,2020-08-14,240,2021-06-07,S.Y144-,2021-04-14,297,False,0.0,7069,19,347.3
Gambia,2020-08-21,72,2021-05-20,S.Y144-,2021-04-21,272,False,0.03,256,8,10.83
Bulgaria,2020-09-21,3073,2021-10-04,S.Y144-,2021-05-22,378,False,0.04,48653,2029,1310.92
Serbia,2020-09-28,79,2021-07-13,S.Y144-,2021-05-29,288,False,0.01,82185,811,2874.42
Sudan,2020-10-05,45,2021-07-03,S.Y144-,2021-06-05,271,False,0.08,6225,469,94.04
Romania,2020-10-11,1712,2021-11-11,S.Y144-,2021-06-11,396,False,0.03,118189,3566,2863.49
Austria,2020-10-13,3381,2021-11-28,S.Y144-,2021-06-13,411,False,0.01,91190,989,1773.67
Ghana,2020-10-30,685,2021-08-18,S.Y144-,2021-06-30,292,False,0.01,13356,113,219.83
South Korea,2020-11-02,1263,2021-10-07,S.Y144-,2021-07-03,339,False,0.01,9755,76,764.31
Philippines,2020-11-03,2996,2021-08-30,S.Y144-,2021-07-04,300,False,0.02,129206,2180,5166.72
Indonesia,2020-11-04,93,2021-11-07,S.Y144-,2021-07-05,368,False,0.03,19997,676,11940.1
Costa Rica,2020-11-06,138,2021-09-30,S.Y144-,2021-07-07,328,False,0.01,18063,217,1199.53
Argentina,2020-11-06,339,2021-11-13,S.Y144-,2021-07-07,372,False,0.02,86286,1891,13567.4
Uganda,2020-11-08,65,2021-06-15,S.Y144-,2021-07-09,219,True,0.01,2341,17,131.22
Georgia,2020-11-14,100,2021-08-09,S.Y144-,2021-07-15,268,False,0.01,28276,385,976.23
Israel,2020-11-15,8271,2021-11-24,S.Y144-,2021-07-16,374,False,0.01,121545,742,2545.63
Turkey,2020-11-20,2544,2021-11-17,S.Y144-,2021-07-21,362,False,0.01,120958,1059,19843.04
Malawi,2020-11-25,13,2021-06-21,S.Y144-,2021-07-26,208,True,0.03,196,7,168.96
Slovakia,2020-11-30,4448,2021-11-04,S.Y144-,2021-07-31,339,False,0.01,86110,1228,1813.47
Angola,2020-12-07,186,2021-09-10,S.Y144-,2021-08-07,277,False,0.03,2702,72,126.48
Norway,2020-12-09,14048,2021-10-08,S.Y144-,2021-08-09,303,False,0.0,20677,94,470.98
Albania,2020-12-10,26,2021-07-13,S.Y144-,2021-08-10,215,True,0.02,16497,306,435.42
Peru,2020-12-11,145,2021-11-02,S.Y144-,2021-08-11,326,False,0.09,10523,957,4358.04
Luxembourg,2020-12-11,5027,2021-10-31,S.Y144-,2021-08-11,324,False,0.01,6272,65,116.46
Greece,2020-12-11,6271,2021-11-13,S.Y144-,2021-08-11,337,False,0.02,106972,2156,2000.65
Barbados,2020-12-12,46,2021-07-25,S.Y144-,2021-08-12,225,True,0.01,562,7,18.8
Zimbabwe,2020-12-14,65,2021-07-26,S.Y144-,2021-08-14,224,True,0.03,3122,100,203.28
Czech Republic,2020-12-16,4382,2021-11-26,S.Y144-,2021-08-16,345,False,0.02,161773,2527,2924.9
New Zealand,2020-12-16,141,2021-07-03,S.Y144-,2021-08-16,199,True,0.01,79,1,6.62
Dominica,2020-12-16,5,2021-04-01,S.Y144-,2021-08-16,106,True,0.0,29,0,0.79
Burkina Faso,2020-12-16,30,2021-04-23,S.Y144-,2021-08-16,128,True,0.01,1281,16,61.33
Saint Lucia,2020-12-17,35,2021-07-26,S.Y144-,2021-08-17,221,True,0.02,918,15,26.19
Finland,2020-12-18,6786,2021-09-10,S.Y144-,2021-08-18,266,False,0.01,11887,96,350.5
Jamaica,2020-12-21,210,2021-07-18,S.Y144-,2021-08-21,209,True,0.02,7159,162,230.99
Thailand,2020-12-21,1976,2021-11-04,S.Y144-,2021-08-21,318,False,0.01,157386,1577,6057.18
Oman,2020-12-22,104,2021-07-06,S.Y144-,2021-08-22,196,True,0.01,24614,296,727.35
Poland,2020-12-22,14416,2021-11-12,S.Y144-,2021-08-22,325,False,0.02,355967,8806,5600.34
Estonia,2020-12-23,3210,2021-07-28,S.Y144-,2021-08-23,217,True,0.01,14765,142,582.67
Bosnia and Herzegovina,2020-12-25,77,2021-06-28,S.Y144-,2021-08-25,185,True,0.05,11364,536,659.28
Pakistan,2020-12-25,450,2021-09-09,S.Y144-,2021-08-25,258,False,0.02,105552,2343,2872.02
Taiwan,2020-12-26,54,2021-07-28,S.Y144-,2021-08-26,214,True,0.05,1854,94,77.72
Dominican Republic,2020-12-27,98,2021-08-18,S.Y144-,2021-08-27,234,True,0.01,18316,211,741.82
Iraq,2020-12-27,81,2021-07-06,S.Y144-,2021-08-27,191,True,0.01,196943,2465,4614.68
Malaysia,2020-12-28,36,2021-08-31,S.Y144-,2021-08-28,246,False,0.01,4384,42,5194.88
Gabon,2020-12-28,106,2021-09-30,S.Y144-,2021-08-28,276,False,0.01,4195,26,70.74
Fiji,2020-12-28,3,2021-04-12,S.Y144-,2021-08-28,105,True,0.03,1,1,0.19
Cyprus,2020-12-28,10,2021-01-27,S.Y144-,2021-08-28,30,True,0.01,1307,9,344.06
Lebanon,2020-12-29,776,2021-07-14,S.Y144-,2021-08-29,197,True,0.01,89799,1290,1907.64
Ukraine,2020-12-29,122,2021-09-16,S.Y144-,2021-08-29,261,False,0.02,210574,5028,5751.32
Palestine,2020-12-31,1,2020-12-31,S.Y144-,2021-08-31,0,True,0.01,1381,14,5751.32
Sri Lanka,2021-01-02,420,2021-09-16,S.Y144-,2021-09-02,257,False,0.02,31559,748,1623.25
Venezuela,2021-01-03,10,2021-07-03,S.Y144-,2021-09-03,181,True,0.01,14860,171,918.98
Azerbaijan,2021-01-04,4,2021-02-07,S.Y144-,2021-09-04,34,True,0.01,36985,506,281.76
Guinea-Bissau,2021-01-04,32,2021-02-05,S.Y144-,2021-09-04,32,True,0.02,436,8,6.63
Ecuador,2021-01-05,263,2021-09-12,S.Y144-,2021-09-05,250,False,0.06,13705,881,1272.37
Kosovo,2021-01-05,27,2021-08-09,S.Y144-,2021-09-05,216,True,0.02,1212,25,299.8
Iran,2021-01-08,132,2021-07-19,S.Y144-,2021-09-08,192,True,0.02,527511,12989,12454.43
Morocco,2021-01-08,93,2021-07-22,S.Y144-,2021-09-08,195,True,0.02,46522,780,447.25
Vietnam,2021-01-08,11,2021-05-22,S.Y144-,2021-09-08,134,True,0.01,12,1,16.93
North Macedonia,2021-01-09,299,2021-07-13,S.Y144-,2021-09-09,185,True,0.04,20950,738,467.6
Niger,2021-01-09,8,2021-04-01,S.Y144-,2021-09-09,82,True,0.04,788,30,11.55
Mozambique,2021-01-09,4,2021-04-30,S.Y144-,2021-09-09,111,True,0.01,92,2,444.66
Mauritius,2021-01-10,268,2021-10-24,S.Y144-,2021-09-10,287,False,0.01,3156,29,54.6
Togo,2021-01-12,142,2021-06-30,S.Y144-,2021-09-12,169,True,0.01,1529,15,68.24
Trinidad and Tobago,2021-01-12,9,2021-05-04,S.Y144-,2021-09-12,112,True,0.02,37,1,22.56
Montenegro,2021-01-17,55,2021-08-05,S.Y144-,2021-09-17,200,True,0.02,6373,102,218.18
Grenada,2021-01-17,4,2021-06-24,S.Y144-,2021-09-17,158,True,0.01,23,1,0.13
Cabo Verde,2021-01-18,4,2021-02-03,S.Y144-,2021-09-18,16,True,0.01,1161,12,73.77
Latvia,2021-01-19,3256,2021-07-06,S.Y144-,2021-09-19,168,True,0.02,20342,374,501.53
Croatia,2021-01-20,4212,2021-08-27,S.Y144-,2021-09-20,219,True,0.02,36214,810,787.37
Central African Republic,2021-01-20,33,2021-04-26,S.Y144-,2021-09-20,96,True,0.01,787,11,9.52
Liechtenstein,2021-01-21,32,2021-06-10,S.Y144-,2021-09-21,140,True,0.02,189,4,4.9
Kuwait,2021-01-21,37,2021-07-05,S.Y144-,2021-09-21,165,True,0.01,14532,81,1266.69
Congo (Brazzaville),2021-01-21,91,2021-11-21,S.Y144-,2021-09-21,304,False,0.02,1908,35,30.59
South Sudan,2021-01-23,46,2021-07-14,S.Y144-,2021-09-23,172,True,0.01,1272,14,37.39
Cameroon,2021-01-26,42,2021-09-17,S.Y144-,2021-09-26,234,True,0.02,3181,51,266.36
Guinea,2021-01-26,56,2021-07-07,S.Y144-,2021-09-26,162,True,0.01,2847,21,67.77
Antigua and Barbuda,2021-01-26,20,2021-07-25,S.Y144-,2021-09-26,180,True,0.03,89,3,5.26
Moldova,2021-01-27,24,2021-06-24,S.Y144-,2021-09-27,148,True,0.02,29302,707,753.08
Mali,2021-01-29,34,2021-08-30,S.Y144-,2021-09-29,213,True,0.04,2353,86,37.78
Belize,2021-01-29,27,2021-08-08,S.Y144-,2021-09-29,191,True,0.02,561,14,10.21
Benin,2021-01-30,120,2021-07-08,S.Y144-,2021-09-30,159,True,0.01,875,12,25.35
Lithuania,2021-02-02,9458,2021-10-08,S.Y144-,2021-10-03,248,False,0.01,35798,534,568.69
Cambodia,2021-02-03,809,2021-11-20,S.Y144-,2021-10-04,290,False,0.02,13309,322,522.57
Ethiopia,2021-02-04,27,2021-06-10,S.Y144-,2021-10-05,126,True,0.02,5778,90,1271.94
Monaco,2021-02-04,3,2021-04-17,S.Y144-,2021-10-05,72,True,0.01,27,1,11.06
Djibouti,2021-02-12,76,2021-05-20,S.Y144-,2021-10-13,97,True,0.01,654,9,75.42
Suriname,2021-02-18,75,2021-08-09,S.Y144-,2021-10-19,172,True,0.03,613,16,118.29
Libya,2021-02-18,12,2021-06-07,S.Y144-,2021-10-19,109,True,0.02,31281,525,574.25
Tunisia,2021-02-20,9,2021-05-20,S.Y144-,2021-10-21,89,True,0.04,15794,576,1276.89
Belarus,2021-02-23,4,2021-03-22,S.Y144-,2021-10-24,27,True,0.01,38929,271,1114.29
Somalia,2021-02-28,6,2021-03-05,S.Y144-,2021-10-29,5,True,0.03,736,26,129.94
Kazakhstan,2021-03-02,182,2021-08-17,S.Y144-,2021-10-31,168,True,0.02,105941,1604,2591.41
Guatemala,2021-03-11,21,2021-07-15,S.Y144-,2021-11-09,126,True,0.03,4728,142,1097.6
Botswana,2021-03-12,7,2021-11-21,S.Y144-,2021-11-10,254,False,0.01,323,5,773.9
Armenia,2021-03-18,16,2021-07-06,S.Y144-,2021-11-16,110,True,0.02,15171,305,369.92
Bahamas,2021-03-18,59,2021-08-07,S.Y144-,2021-11-16,142,True,0.02,1806,35,42.56
Afghanistan,2021-03-21,52,2021-05-29,S.Y144-,2021-11-19,69,True,0.04,9645,399,173.23
Papua New Guinea,2021-03-22,1,2021-03-22,S.Y144-,2021-11-20,0,True,0.01,2,1,173.23
Honduras,2021-03-30,2,2021-04-23,S.Y144-,2021-11-28,24,True,0.02,2078,52,706.39
Malta,2021-04-01,56,2021-05-09,S.Y144-,2021-11-30,38,True,0.01,1582,22,36.54
Liberia,2021-04-04,4,2021-05-20,S.Y144-,2021-12-03,46,True,0.04,28,2,1.75
Algeria,2021-04-12,13,2021-07-28,S.Y144-,2021-12-11,107,True,0.02,13496,336,371.93
Timor-Leste,2021-04-25,2,2021-06-17,S.Y144-,2021-12-24,53,True,0.0,42,1,142.45
El Salvador,2021-04-29,10,2021-08-02,S.Y144-,2021-12-28,95,True,0.03,3821,116,187.08
Seychelles,2021-05-15,13,2021-09-21,S.Y144-,2022-01-13,129,True,0.01,173,1,88.46
Burundi,2021-05-27,1,2021-05-27,S.Y144-,2022-01-25,0,True,0.0,21,1,88.46
Andorra,2021-06-07,7,2021-07-02,S.Y144-,2022-02-05,25,True,0.01,756,7,5.34
Uzbekistan,2021-06-25,19,2021-06-25,S.Y144-,2022-02-23,0,True,0.01,10434,70,5.34
Eswatini,2021-06-27,7,2021-07-08,S.Y144-,2022-02-25,11,True,0.03,323,12,45.88
Colombia,2021-01-08,3471,2021-11-05,21H.Mu,2021-09-08,301,False,0.03,644047,16382,13081.82
Venezuela,2021-01-21,5,2021-07-03,21H.Mu,2021-09-21,163,True,0.01,7430,86,986.4
